x,y,conc
527860,187440,15.0011
527880,187440,15.01749
527900,187440,15.03453
527920,187440,15.05275
527940,187440,15.07571
527960,187440,15.10948
527980,187440,15.31528
528000,187440,15.21427
528020,187440,15.16334
528040,187440,15.17405
528060,187440,15.19038
528080,187440,15.20795
528100,187440,15.22666
528120,187440,15.24633
528140,187440,15.26931
528160,187440,15.29752
528180,187440,15.33543
528200,187440,15.49314
528220,187440,15.4395
528240,187440,15.47375
528260,187440,15.56149
528280,187440,15.74115
528300,187440,16.23779
528320,187440,19.11439
526720,187420,15.88463
526740,187420,15.37091
526760,187420,15.16373
526780,187420,15.05564
526800,187420,14.99046
526820,187420,14.94133
526840,187420,14.90633
526860,187420,14.88021
526880,187420,14.86186
526900,187420,14.84964
526920,187420,14.84752
526940,187420,14.86056
526960,187420,14.83678
526980,187420,14.84051
527000,187420,14.83691
527020,187420,14.84217
527040,187420,14.86751
527060,187420,15.00406
527080,187420,14.86909
527100,187420,14.93297
527120,187420,15.04832
527140,187420,14.88631
527160,187420,14.85409
527180,187420,14.86079
527200,187420,14.86104
527220,187420,14.98485
527240,187420,14.85224
527260,187420,14.83925
527280,187420,14.85127
527300,187420,14.97447
527320,187420,14.84092
527340,187420,14.81676
527360,187420,14.80789
527380,187420,14.80338
527400,187420,14.80126
527420,187420,14.80017
527440,187420,14.79965
527460,187420,14.79996
527480,187420,14.80092
527500,187420,14.80215
527520,187420,14.80788
527540,187420,14.81375
527560,187420,14.82078
527580,187420,14.82816
527600,187420,14.83592
527620,187420,14.84426
527640,187420,14.85317
527660,187420,14.86258
527680,187420,14.87205
527700,187420,14.88208
527720,187420,14.89261
527740,187420,14.90329
527760,187420,14.91425
527780,187420,14.92581
527800,187420,14.93762
527820,187420,14.95269
527840,187420,14.96692
527860,187420,14.97994
527880,187420,14.99488
527900,187420,15.01036
527920,187420,15.02647
527940,187420,15.04549
527960,187420,15.0736
527980,187420,15.1654
528000,187420,15.24207
528020,187420,15.1651
528040,187420,15.1742
528060,187420,15.19048
528080,187420,15.2045
528100,187420,15.22053
528120,187420,15.23641
528140,187420,15.24554
528160,187420,15.27022
528180,187420,15.30178
528200,187420,15.4525
528220,187420,15.39364
528240,187420,15.43328
528260,187420,15.55305
528280,187420,15.93474
528300,187420,19.30537
528320,187420,16.35709
528340,187420,16.23961
528360,187420,17.8895
526700,187400,16.30353
526720,187400,15.45532
526740,187400,15.19758
526760,187400,15.07309
526780,187400,14.99248
526800,187400,14.94009
526820,187400,14.90357
526840,187400,14.87705
526860,187400,14.85732
526880,187400,14.84327
526900,187400,14.83403
526920,187400,14.82904
526940,187400,14.8258
526960,187400,14.82396
526980,187400,14.82693
527000,187400,14.82988
527020,187400,14.85545
527040,187400,14.86501
527060,187400,15.0535
527080,187400,14.99969
527100,187400,14.862
527120,187400,14.83255
527140,187400,14.82583
527160,187400,14.81817
527180,187400,14.81652
527200,187400,14.83528
527220,187400,14.95847
527240,187400,14.85812
527260,187400,14.83683
527280,187400,14.89831
527300,187400,14.97887
527320,187400,14.84799
527340,187400,14.81185
527360,187400,14.80283
527380,187400,14.79856
527400,187400,14.79673
527420,187400,14.79593
527440,187400,14.79571
527460,187400,14.79634
527480,187400,14.7976
527500,187400,14.79907
527520,187400,14.80504
527540,187400,14.8111
527560,187400,14.81824
527580,187400,14.82567
527600,187400,14.83322
527620,187400,14.84116
527640,187400,14.84956
527660,187400,14.85834
527680,187400,14.86709
527700,187400,14.87636
527720,187400,14.88614
527740,187400,14.8961
527760,187400,14.90618
