x,y,conc
526960,187500,9.004128
526980,187500,8.996234
527000,187500,8.990518
527020,187500,8.987636
527040,187500,8.98582
527060,187500,8.986755
527080,187500,8.994819
527100,187500,9.099355
527120,187500,9.037998
527140,187500,9.0234
527160,187500,9.069232
527180,187500,9.03461
527200,187500,9.046492
527220,187500,9.037152
527240,187500,9.046662
527260,187500,9.039535
527280,187500,9.101563
527300,187500,9.067113
527320,187500,9.011287
527340,187500,8.991323
527360,187500,8.984373
527380,187500,8.979413
527400,187500,8.975057
527420,187500,8.97082
527440,187500,8.966695
527460,187500,8.963059
527480,187500,8.959867
527500,187500,8.956926
527520,187500,8.956325
527540,187500,8.956295
527560,187500,8.957704
527580,187500,8.960483
527600,187500,8.965153
527620,187500,8.972096
527640,187500,8.981896
527660,187500,8.995115
527680,187500,9.011152
527700,187500,9.029157
527720,187500,9.048066
527740,187500,9.06681
527760,187500,9.084829
527780,187500,9.099861
527800,187500,9.118085
527820,187500,9.140613
527840,187500,9.168332
527860,187500,9.198914
527880,187500,9.236512
527900,187500,9.285788
527920,187500,9.318216
527940,187500,9.42275
527960,187500,9.490548
527980,187500,9.795632
528000,187500,10.28348
526780,187480,9.558264
526800,187480,9.33897
526820,187480,9.195124
526840,187480,9.176923
526860,187480,9.09392
526880,187480,9.096611
526900,187480,9.043165
526920,187480,9.023067
526940,187480,9.009331
526960,187480,8.999268
526980,187480,8.995749
527000,187480,8.989151
527020,187480,8.994242
527040,187480,8.989538
527060,187480,8.993169
527080,187480,9.013742
527100,187480,9.042725
527120,187480,8.995976
527140,187480,8.99207
527160,187480,9.017138
527180,187480,9.098343
527200,187480,9.027758
527220,187480,9.014585
527240,187480,9.072948
527260,187480,9.066956
527280,187480,9.017858
527300,187480,9.013912
527320,187480,8.985781
527340,187480,8.971395
527360,187480,8.964359
527380,187480,8.959626
527400,187480,8.956079
527420,187480,8.952997
527440,187480,8.950108
527460,187480,8.947737
527480,187480,8.945808
527500,187480,8.944091
527520,187480,8.944616
527540,187480,8.945477
527560,187480,8.947403
527580,187480,8.950111
527600,187480,8.953955
527620,187480,8.959052
527640,187480,8.965543
527660,187480,8.973448
527680,187480,8.982199
527700,187480,8.991841
527720,187480,9.001856
527740,187480,9.011853
527760,187480,9.021324
527780,187480,9.030694
527800,187480,9.040433
527820,187480,9.05256
527840,187480,9.065252
527860,187480,9.078243
527880,187480,9.093197
527900,187480,9.108615
527920,187480,9.124462
527940,187480,9.146353
527960,187480,9.246836
527980,187480,9.196528
528000,187480,9.203119
528020,187480,9.217719
528040,187480,9.250765
528060,187480,9.277246
528080,187480,9.29407
528100,187480,9.33684
528120,187480,9.354056
528140,187480,9.389334
528160,187480,9.495237
528180,187480,9.522677
526760,187460,9.561337
526780,187460,9.332276
526800,187460,9.202124
526820,187460,9.155339
526840,187460,9.121515
526860,187460,9.100225
526880,187460,9.048265
526900,187460,9.076236
526920,187460,9.057248
526940,187460,9.012735
526960,187460,9.008894
526980,187460,9.015384
527000,187460,9.001162
527020,187460,9.028795
527040,187460,9.010816
527060,187460,9.015247
527080,187460,9.065657
527100,187460,9.046021
527120,187460,8.98586
527140,187460,8.984452
527160,187460,8.99859
527180,187460,9.009594
527200,187460,9.025581
527220,187460,9.078977
527240,187460,9.006698
527260,187460,9.005957
527280,187460,9.002254
527300,187460,9.008427
527320,187460,8.984482
527340,187460,8.960505
527360,187460,8.952623
527380,187460,8.947969
527400,187460,8.944785
527420,187460,8.94223
527440,187460,8.939968
527460,187460,8.938276
527480,187460,8.937025
527500,187460,8.935963
527520,187460,8.937072
527540,187460,8.938398
527560,187460,8.94061
527580,187460,8.943219
527600,187460,8.94655
527620,187460,8.950626
527640,187460,8.955466
527660,187460,8.961037
527680,187460,8.966871
527700,187460,8.973297
527720,187460,8.979944
527740,187460,8.986832
527760,187460,8.993533
527780,187460,9.000455
527800,187460,9.007605
527820,187460,9.016642
527840,187460,9.025547
527860,187460,9.034103
527880,187460,9.043962
527900,187460,9.054309
527920,187460,9.065973
527940,187460,9.089523
527960,187460,9.140109
527980,187460,9.126113
528000,187460,9.124196
528020,187460,9.126882
528040,187460,9.135455
528060,187460,9.146263
528080,187460,9.157477
528100,187460,9.169666
528120,187460,9.18189
528140,187460,9.197651
528160,187460,9.21789
528180,187460,9.241913
528200,187460,9.332078
528220,187460,9.311802
528240,187460,9.329223
528260,187460,9.36969
528280,187460,9.454516
528300,187460,9.681261
526740,187440,9.503601
526760,187440,9.268805
526780,187440,9.172463
526800,187440,9.185058
526820,187440,9.08256
526840,187440,9.071938
526860,187440,9.036598
526880,187440,9.021043
526900,187440,9.011556
526920,187440,9.033433
526940,187440,9.049212
526960,187440,9.020077
526980,187440,9.017545
527000,187440,9.002094
527020,187440,9.002168
527040,187440,9.048118
527060,187440,9.026754
527080,187440,9.002225
527100,187440,8.99522
527120,187440,8.992231
527140,187440,8.996743
527160,187440,9.058427
527180,187440,9.055836
527200,187440,9.073802
527220,187440,9.026324
527240,187440,8.9891
527260,187440,8.976315
527280,187440,9.004193
527300,187440,9.044659
527320,187440,8.970802
527340,187440,8.952662
527360,187440,8.945148
527380,187440,8.940635
527400,187440,8.937686
527420,187440,8.935434
527440,187440,8.933522
527460,187440,8.932221
527480,187440,8.931374
527500,187440,8.930679
527520,187440,8.932138
527540,187440,8.933703
527560,187440,8.936017
527580,187440,8.938616
527600,187440,8.941603
527620,187440,8.945086
527640,187440,8.949048
527660,187440,8.953459
527680,187440,8.95792
527700,187440,8.962859
527720,187440,8.96802
527740,187440,8.973366
527760,187440,8.978759
527780,187440,8.98451
527800,187440,8.990413
527820,187440,8.998119
527840,187440,9.005506
527860,187440,9.012383
