x,y,conc
528660,187280,31.92622
528680,187280,32.32332
528700,187280,32.90881
528720,187280,33.8713
528740,187280,35.80973
528760,187280,46.9556
526360,187260,30.68408
526380,187260,29.10377
526400,187260,28.92999
526420,187260,28.88647
526440,187260,28.89113
526460,187260,28.93047
526680,187260,34.7494
526700,187260,31.82048
526720,187260,30.75471
526740,187260,30.27783
526760,187260,30.401
526780,187260,29.87155
526800,187260,29.65236
526820,187260,29.72782
526840,187260,29.99313
526860,187260,29.40738
526880,187260,29.25356
526900,187260,29.39106
526920,187260,29.26406
526940,187260,29.12424
526960,187260,29.00959
526980,187260,28.94413
527000,187260,28.89411
527020,187260,28.85035
527040,187260,28.81291
527060,187260,28.77694
527080,187260,28.74311
527100,187260,28.71512
527120,187260,28.69513
527140,187260,28.68102
527160,187260,28.6709
527180,187260,28.64111
527200,187260,28.64399
527220,187260,28.65678
527240,187260,28.68327
527260,187260,28.7383
527280,187260,28.81987
527300,187260,28.98704
527320,187260,29.75353
527340,187260,30.12611
527360,187260,29.09163
527380,187260,28.97033
527400,187260,28.86207
527420,187260,28.88016
527440,187260,28.78366
527460,187260,28.75739
527480,187260,28.74121
527500,187260,28.72818
527520,187260,28.72572
527540,187260,28.72487
527560,187260,28.73513
527580,187260,28.7483
527600,187260,28.76093
527620,187260,28.77174
527640,187260,28.78508
527660,187260,28.80224
527680,187260,28.82024
527700,187260,28.84527
527720,187260,28.87637
527740,187260,28.91289
527760,187260,28.94901
527780,187260,28.9887
527800,187260,29.03284
527820,187260,29.10527
527840,187260,29.1793
527860,187260,29.26533
527880,187260,29.40987
527900,187260,29.60563
527920,187260,30.81268
527940,187260,29.90374
527960,187260,30.04822
